local_date,target_max_temp,temperature_2m_min,temperature_2m_max,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_mean,wind_speed_10m_max,precipitation_sum,cloud_cover_mean
2024-04-16,12.0,4.5,11.7,7.495833333333334,63.083333333333336,2.1704166666666667,3.61,0.0,66.0
2024-04-17,15.0,1.4,14.4,8.070833333333333,58.291666666666664,2.1245833333333333,3.92,0.0,2.9583333333333335
2024-04-18,18.0,2.5,17.0,10.070833333333333,52.666666666666664,3.1391666666666667,6.61,0.0,0.7916666666666666
2024-04-19,19.0,5.5,19.8,12.904166666666667,38.75,2.765833333333333,4.49,0.0,0.125
2024-04-20,21.0,8.1,22.1,12.904166666666667,42.083333333333336,3.6045833333333337,7.22,0.2,34.625
2024-04-21,13.0,5.3,13.2,9.020833333333334,71.16666666666667,2.8995833333333336,4.89,0.0,54.625
2024-04-22,16.0,5.0,15.5,10.079166666666667,66.20833333333333,3.1983333333333337,4.85,0.0,32.958333333333336
2024-04-23,21.0,6.7,21.1,13.275,56.0,2.0341666666666667,3.4,0.0,45.875
2024-04-24,12.0,7.1,11.6,9.1875,77.45833333333333,2.597916666666667,4.43,0.7,98.375
2024-04-25,12.0,8.5,11.3,9.883333333333333,91.375,3.0170833333333333,4.61,7.6,99.91666666666667
2024-04-26,16.0,9.1,15.6,11.379166666666668,83.25,2.384583333333333,4.21,0.5,83.41666666666667
2024-04-27,11.0,8.1,10.6,9.516666666666667,85.625,3.651666666666667,4.58,1.1,99.91666666666667
2024-04-28,11.0,6.0,10.9,8.5375,82.95833333333333,4.1970833333333335,4.92,0.0,88.75
2024-04-29,11.0,4.0,10.5,6.8999999999999995,78.66666666666667,2.091666666666667,4.1,3.7,79.5
2024-04-30,13.0,4.5,11.9,7.5125,73.75,1.7220833333333332,3.31,0.2,72.25
2024-05-01,14.0,3.0,14.7,8.795833333333333,67.33333333333333,2.1183333333333336,3.5,0.0,50.333333333333336
2024-05-02,18.0,4.3,18.2,11.424999999999999,61.291666666666664,2.4208333333333334,4.01,0.0,13.916666666666666
2024-05-03,18.0,6.4,18.8,12.595833333333333,62.666666666666664,2.045,4.11,0.0,54.958333333333336
2024-05-04,13.0,9.8,13.4,10.966666666666667,87.16666666666667,2.6916666666666664,5.68,0.9,99.41666666666667
2024-05-05,10.0,7.9,9.9,8.816666666666666,91.0,4.252916666666667,6.36,1.7999999999999998,99.83333333333333
2024-05-06,12.0,7.1,11.6,9.108333333333333,81.16666666666667,4.097916666666666,5.86,1.8,90.45833333333333
2024-05-07,15.0,4.8,14.2,9.604166666666666,71.08333333333333,1.8808333333333334,3.14,0.0,68.45833333333333
2024-05-08,18.0,4.9,17.5,11.295833333333334,59.791666666666664,2.29,5.22,0.0,9.0
2024-05-09,23.0,6.6,22.7,15.329166666666666,59.458333333333336,3.079166666666667,5.36,0.0,2.0416666666666665
2024-05-10,29.0,11.1,28.4,20.0125,47.916666666666664,2.045,3.05,0.0,0.4166666666666667
2024-05-11,28.0,12.9,28.2,20.849999999999998,45.708333333333336,1.7045833333333336,3.64,0.0,4.583333333333333
2024-05-12,24.0,11.1,23.8,17.716666666666665,56.75,2.3337499999999998,4.48,0.0,6.958333333333333
2024-05-13,17.0,10.9,16.4,13.75,74.54166666666667,1.8620833333333333,3.62,0.0,65.41666666666667
2024-05-14,21.0,9.1,21.0,14.979166666666666,62.541666666666664,2.67,4.22,0.0,16.041666666666668
2024-05-15,23.0,10.7,23.3,16.912499999999998,59.583333333333336,1.66875,2.72,0.0,41.041666666666664
2024-05-16,17.0,10.3,16.6,12.816666666666668,80.33333333333333,4.06,7.99,0.0,75.16666666666667
2024-05-17,17.0,7.4,16.3,11.795833333333334,63.041666666666664,3.4795833333333337,4.66,0.0,65.04166666666667
2024-05-18,13.0,7.8,12.4,9.674999999999999,79.54166666666667,1.6254166666666665,2.61,0.6000000000000001,93.125
2024-05-19,17.0,5.9,16.0,10.829166666666666,74.04166666666667,1.72875,3.13,0.0,58.5
2024-05-20,17.0,6.5,17.8,12.079166666666666,70.83333333333333,1.9429166666666668,2.63,0.0,30.5
2024-05-21,11.0,7.5,10.8,9.512500000000001,88.70833333333333,3.8766666666666665,6.02,11.5,88.04166666666667
2024-05-22,15.0,7.1,14.3,10.658333333333333,73.29166666666667,2.754583333333333,7.64,0.0,80.5
2024-05-23,16.0,8.4,15.8,11.904166666666667,72.66666666666667,2.77125,3.83,0.0,58.708333333333336
2024-05-24,14.0,8.3,13.6,10.645833333333334,80.41666666666667,2.5845833333333332,4.6,1.3,76.54166666666667
2024-05-25,16.0,8.5,14.0,10.704166666666666,73.75,4.28125,6.67,0.0,85.95833333333333
